,label,text
2362,0,ghetto tho live hood ghetto facts
2363,0,bitch
2364,0,man much damn giggling going offering tips shit lol think even heard bitch spit couple times
2365,0,two trash ass passes know damn well saw nd rd santos game
2366,0,yeah lie tho spitting cop car right bitch ass feels damn good
2367,0,fucking pussy
2368,0,crusty hoe
2369,0,double game bitch
2370,0,bitches tryna take money g
2371,0,talking almost friends pussy
2372,0,like gross yellow heat lamps
2373,0,tried time go sits silence cry like bitch sweat
2374,0,clams comedy writer untrue
2375,0,really bro retard even missed point greeneggs amp ham means knock til ya try
2376,0,yeah tht bitch gay brah chill
2377,0,may cried tad illmissu shiner
2378,0,snapchat got hacked hoes explaining
2379,0,seen number bitches say thing loose pussy lol ok
2380,0,ghetto names
2381,0,nigglet
2382,0,imma bitch know leave alone
2383,0,hoes hoes snapchat
2384,0,hell yeah got bokoo hoes fro
2385,0,big congrats expect blogging rube chat days get sleep need
2386,0,alqueda use cell phones internet wow teabaggers stupid
2387,0,bitches wat
2388,0,haha shit niggah wish
2389,0,lol bitches riverside la ahah
2390,0,nah thought u bitches lol didnt know peters girl one lmao
2391,0,niggah lol beers went bar beers bar got pck way home lool
2392,0,bitch u love
2393,0,texting bitch
2394,0,hoe like every night tweeting bullshit
2395,0,lol cause hoes love
2396,0,niggaz never listen slow shit bitch
2397,0,lmaoooo hell naw bro seen hoe
2398,0,lol bout say shit income tax tryna find bitch couple weeks
2399,0,please stay safe guys love much hoe one day meet guys happy halloween
2400,0,evil son bitch deserves everything coming
2401,0,niiice nigga schinder pullin hoes
2402,0,bad bitch wonder manners go
2403,0,karma bitch
2404,0,bitch stop fucking playin know wtf talkin
2405,0,niggah lying
2406,0,seen pic nigs robbing store caption said protesting gos fergerson lol like pigs either wtf
2407,1,live south lot pop lives rhode island hardly niggers
2408,1,basically like background music fag
2409,0,hoes trash
2410,0,trippin bitch
2411,0,real rap fucked bitch lay day really disrespectful like bitch u feel throw coming
2412,0,like hoe gettin dick day tonight gettin
2413,0,stop mean bitch
2414,0,main bitch
2415,0,like dark light carmel white red tan yellow blue purple green doesnt matter color
2416,0,remember keep skirt dark colored camouflages pan dimensional gore
2417,0,hoes house tony spot mf
2418,0,said got workouts pussy
2419,0,call buddy cambron retarded man smh thats rude
2420,0,least agree whining like little bitch someone threw phone absolutely hilarious
2421,0,haha says little bitch let someone take phone real man let happen little bitch would
2422,0,man pussy coward overpowered easily took clearly much less man
2423,0,incessant whining like worthless little bitch funniest thing happened weekend man
2424,0,yea always looks nice monkey faced women see around santa monica looks better natural beauty tbedumb
2425,0,bet good pussy
2426,0,feel like reading right wanna give sexy coolie girl lyrics via text message
2427,0,wanna gimme baby look coolie might could work lol
2428,0,trash
2429,0,dismissed bitch mood fucktards morning blocked
2430,0,cop bitch slapped wanna b st thug got tm got dead see slap cops r law
2431,1,hate nigger
2432,1,niggers disgust dealt years ago problems
2433,0,bitch would rather fuck poster damn thats cold
2434,0,ali hoe
2435,0,lol hoe numbers
2436,0,right come wait another months naaaawwwww could pimpin hoes lol
2437,0,congrats amos
2438,1,retarded
2439,0,iheinz stfu thinks ugly hard look get fuck chat faggot block oct th
2440,1,wait peds roid munching faggot
2441,0,prego bitch
2442,0,shut fuck hoe ass bitch fuck squirtin ass cunt hoe
2443,0,smd bitch
2444,1,homo ass crackers
2445,0,would got dat new monopoly wit da cards ill hold n see hoe let nigga swipe credit
2446,0,nice color combo love blue yellow
2447,0,cry baby bitch
2448,0,distant chugs end dried remain perfectly heavy guitars ever recorded
2449,0,didnt call bitch saiddd bitch jeesh
2450,0,spook shit
2451,0,nobody offending u fuckin peckerwoods despise good white ungrateful honkey
2452,0,genius politically correct term would intellectually disabled highly offensive use word retarded
2453,1,fight ur choice game faggot see happens
2454,0,lmao side ho gets real action anyways
2455,0,principle ghetto elementary school doubt fingers crossed
2456,1,wrong nigger always causung mischief among ur people
2457,0,lucky monkey
2458,0,would faggot survive tj
2459,1,totally correct anthony livin round dem colored folk day bringin da hood dem propery value
2460,0,hey antony speaks colored good
2461,0,enjoy happy hate yankees yes sox choke
2462,0,bitch power goes like last time
2463,0,pussy
2464,0,bitch foh
2465,1,going kill crackers amp babies new black panthers credibilityshot fergusonriot justice mikebrown
2466,0,well got see pom pom pete
2467,0,smdh another bitch
2468,0,fuck u ugly ass bitch
2469,0,nah u fag
2470,0,invited fag
2471,0,class nig
2472,1,guys supposed get ass sucked queer
2473,0,everybody mocks obama hes embarrassment usa
2474,0,yeah bitches aint shit tho
2475,0,bitch see bitch good luck
2476,0,bitch joined fucking army us around bitch like fuck rob go fuckin army
2477,0,lol na bitches like crazy good
2478,0,bitch
2479,0,cut bitch
2480,0,wheres bitch wit sammich
2481,0,bitch got flameeee
2482,0,world sees faggot jungle bunnies fucking one got pregnant
2483,0,note dis bitch
2484,0,bitches know wanna play basketball look sexy bro
2485,0,bro know comment stupid shit like bitch instagram heart attack plate
2486,1,welcome movement anyone gets even minor publicity queer fed jew well according internet
2487,0,bruh bruh bitch loyal
2488,0,hoes
2489,0,wtf dmd bitch
2490,0,jeff luhnow blame astros blowing red sox yankees hc
2491,0,nah im forreal yall pussies smell like dried crusty fish guts
2492,0,nah bitch stank
2493,1,ape fuck u broke ass racist
2494,0,fuck u bitch
2495,0,hoes loyal
2496,0,mutation genealogy convoluted basically zebra gene currieries slaughtered extinction
2497,0,either way schools trash
2498,0,pussy ass schedule
2499,1,like talking faggot nicely way fag
2500,1,answer snapchat faggot butthurt
2501,0,go sleep faggot
2502,0,one keeping faggot
2503,0,wait see fucking cunt ass mine
2504,0,johnny football trash man trash lol
2505,0,miss eating speak miss red bone cooking
2506,0,bitch add
2507,0,could died called mom bitch lmao
2508,0,bruh go like bitch thoe lol final match
2509,0,lmao omm see bitch tryna act like feel ahaha
2510,0,lol matches early ic champion bitches really would go ham
2511,0,ppl pissed basically saying suffer tourching tht bitch
2512,0,bitch though
2513,0,come stop bitch cause im bout get
2514,0,niggas pussy shit
2515,0,cause sexy bitch
2516,1,literally eat asshole living actually faggot seem little confused
2517,0,bitch
2518,0,bitch moan tears
2519,0,oh gt gt gt gt gt bald bitch lt lt lt lt lt lt lt
2520,0,u cant talk without talking ur cunt mama im thru talking
2521,1,ur faggot teammate hits someone late like u say yapping yelling u guys def room
2522,0,man shut yo bord ass want hoes cdfu stay fuckjng wid mann
2523,0,fucking trash
2524,0,lmfaoooo fag shit man
2525,0,dick pussy precious give ruined bullshit done
2526,0,finger throbbing pussy slowly cum ur face
2527,0,account incredibly retarded
2528,0,time ranger scouts head watch yankee prospects rangers
2529,0,dyke
2530,0,bishhhhhh waasup bitch
2531,0,good dnt sucker sad mad bitches
2532,0,followed vice lord dats rns listening nigga since magic almighty hoes
2533,0,lt got hoes
2534,0,meant toward dads gf shes bitch dude
2535,0,quit bein little bitch b
2536,0,hoes twerking heavy
2537,0,two year old oreos
2538,0,fuck school boring ghetto
2539,0,put bitch shame
2540,0,bitch
2541,0,hoe b bros smh
2542,0,otp bitch hold
2543,0,get nigguh streets
2544,0,grindin cuzz thats shit dont stop wats good witcha thou bitch mia
2545,0,already know ima keep trilla happy bday lha bitch love yu nigga
2546,0,right pussy
2547,1,send damn beaners back belong n us aint
2548,0,omfg elitist bitch one cares think go fuck china anyway
2549,0,biden winner last night yea right like charlie sheen really winner winning lol
2550,0,glad brought kid home fucked face ucmj care taliban pussies really
2551,0,l voted supported u u pulled rug us nation worse cuz circle trash
2552,0,make weed legal pussy know smoke shit
2553,0,wow white people crackers guess one u
2554,0,moment silence bitch changes name everyday
2555,1,cracker jack shut fuck
2556,0,gonna shut shit bitch u get yo punk ass hoe ass nigga
2557,0,oh really word u wanna see bout wanna hear u gonna want see bitch
2558,0,u lame bitch get fuck gay shit
2559,0,wigga wigga wigga wigga wigga
2560,0,dear daily mail misogynist pile twats
2561,0,salon chuck full butthurt liberal retards
2562,0,nigga said woke bed fulla bitches een fuckin idc shit bout x harder
2563,0,grandpa better comebacks dead faggot go outside let go little ass dick minute
2564,0,whoever made twitter doesnt like lakers r making comeback accnt still continues trash talk em
2565,0,dumb bitch stfu
2566,0,im tokyo get higher jet killing dog ass hoes send em vet produced
2567,0,bitch gonna women
2568,0,one proud hillbilly
2569,0,obama bitch
2570,0,nigger lol thts offensive lol xmas iite couple drinks fine ninja xmas lol
2571,0,dat cat gonna scratch dat colored boy gonna end da chow mein
2572,0,alas proficient neither skills limited pointless stat memorization trash talk
2573,0,nigga think mick foley
2574,0,want one new bitches morphed super playa see world
2575,0,boats hoes
2576,0,well looks like buying two big bitch box busch na
2577,0,niggah follow back
2578,0,lmfaoo yu stupid lha bitch knowing yrs never hoe ever
2579,0,yall thou yalll fucking glad bag trash
2580,0,tell boy hoe called
2581,0,yall fucking trash boyy gladbagflow
2582,0,bitch mom call
2583,0,lmfaooo oh well fuck bitch
2584,0,another straight conscienceless liar soulless criminal trash
2585,1,like fag
2586,0,bitch bruhhh
2587,1,looks like fag time line boring zzzzzz
2588,0,deserved victory elite awaits orange army sweet disgrace collegehoops ill back next time hoosiers
2589,0,bad hes faggot
2590,0,far asf nigguh
2591,0,bruh happen cuz see big bitch strikes
2592,0,get volcano yet faggot
2593,0,prolly got bomb pussy lol hope haha
2594,0,bitch
2595,0,happy birthday dirty little bird tear
2596,0,gone eat bitch
2597,0,bet would gone ape shit killed attacked muslims
2598,0,holy fucking hell going epa zealous cunts wait
2599,0,like put looking race colored glasses
2600,0,send fucking muzzies home doj come get motherfuckers
2601,0,place pussy stache let pussy take ride
2602,1,wrong white race fuckin coon slaying piece poop please die alone
2603,0,aye da fawking ginzos fawking queens fawking nassau
2604,0,copy tweet ginzo
2605,0,lets record song bitch right nowb
2606,0,lol retarded
2607,0,lmao bitch shut
2608,0,bitches shout momz cali keep doin u loveit
2609,0,one mary friends like bitches exist
2610,0,bitches really love mosa though mosagang
2611,0,dare one bag dat folks suckin comes yo partayyyy da ofay wantin ride eldorato
2612,0,dat means get fuck hoe thinkin
2613,0,crazy white bitches wants lay wit bowf
2614,0,sure think women self hate therfore collectively women bitches becomes campaign men follow
2615,0,yes protest sexism go right home beg guy beat pussy im lost times
2616,0,bro hoe live
2617,0,nice avi lil nigger
2618,0,well cracker jack secret service work jfk anyone
2619,0,historical point cracker term irish settling woods mid atlantic hardly offensive
2620,0,killin man lt conservatives racists like nbp hate honkies
2621,0,chill cuz regret bro hitting hoe rn quit
2622,0,blah people determined think condescending bitch loss
